sample_id,group_id,split_role,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,top_heat_fraction,bottom_heat_fraction,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K,solver_peak_minus_projected_peak_K,energy_balance_relative_error
p1g_g073_t0_b1_p0,p1g_g073,train,1000.0,120.0,4.0,3,edge_balanced,partly_aligned,48.92706584711931,33.43571507919583,0.9377684062089506,0.0622315939104013,1.5454812475698883,0.04556679460593625,7.849942770822963,1.677935019341362,2.629641719557185,0.028701840004146106,-1.193519311160074e-10
p1g_g073_t0_b1_p1,p1g_g073,train,1000.0,120.0,6.0,3,edge_balanced,partly_aligned,73.39059876872398,50.153572617067695,0.9377684061760133,0.0622315939082792,2.318221871287206,0.04556679460617252,11.774914155978422,2.516902528923765,3.944462579207709,0.04305276000161484,-8.429247115119647e-11
p1g_g073_t1_b0_p0,p1g_g073,train,1400.0,20.0,4.0,3,edge_balanced,partly_aligned,39.680923304331145,28.0095218179638,0.9871928520626442,0.01280714805576684,0.662059946607861,0.023575972476239142,6.17569653957554,0.5344970765537482,0.6325613616726287,0.02852503300192666,-1.1841101710263757e-10
p1g_g073_t1_b0_p1,p1g_g073,train,1400.0,20.0,6.0,3,edge_balanced,partly_aligned,59.521384955002986,42.01428272547477,0.9871928520272485,0.012807148055319004,0.9930899199057608,0.023575972476917798,9.263544809371638,0.8017456148300539,0.9488420424872288,0.04278754950576058,-8.256745750075585e-11
p1g_g073_t1_b1_p0,p1g_g073,train,1400.0,120.0,4.0,3,edge_balanced,partly_aligned,38.69003387708511,24.487002904120835,0.954289188803617,0.045710811314396416,1.204408909259387,0.048450444184228135,6.480197087587953,1.2227338446861609,1.9606548740831045,0.02845988777352204,-1.180134323597315e-10
p1g_g073_t1_b1_p1,p1g_g073,train,1400.0,120.0,6.0,3,edge_balanced,partly_aligned,58.03505081418376,36.730504354900326,0.9542891887693615,0.04571081131282926,1.806613363841204,0.048450444184627704,9.720295631166607,1.8341007669621376,2.9409823110295292,0.04268983166042517,-8.219075420257127e-11
p1g_g074_t0_b0_p0,p1g_g074,train,1000.0,20.0,4.0,6,mixed,offset,42.66472735526446,38.712460580720865,0.9823472134939109,0.017652786626261685,0.5233918402597552,0.013510369425124227,2.128749409759905,0.5189828375784487,0.8167989418778347,0.17163284857497274,-1.2017253858687127e-10
p1g_g074_t0_b0_p1,p1g_g074,train,1000.0,20.0,6.0,6,mixed,offset,63.9970910308092,58.06869086908899,0.9823472134594629,0.017652786625663015,0.7850877603733981,0.013510369425308444,3.1931241145675813,0.7784742563683267,1.2251984127777291,0.25744927286109487,-8.512586700352524e-11
p1g_g074_t0_b1_p0,p1g_g074,train,1000.0,120.0,4.0,6,mixed,offset,40.81886417299893,33.43189130606797,0.9377794657915393,0.06222053432794712,1.4606175070390357,0.04312021746480041,6.637673700987534,1.6736165265469367,2.621551356894031,0.17163353196588105,-1.194863791242895e-10
p1g_g074_t0_b1_p1,p1g_g074,train,1000.0,120.0,6.0,6,mixed,offset,61.22829625750671,50.14783695737758,0.9377794657586117,0.062220534325832126,2.190926260486903,0.043120217464874315,9.956510551143026,2.5104247897315872,3.9323270352112445,0.2574502979514932,-8.444386856432118e-11
p1g_g074_t1_b0_p0,p1g_g074,train,1400.0,20.0,4.0,6,mixed,offset,31.582957918464956,28.004725231648738,0.9871960052999578,0.012803994818561731,0.44571950776322156,0.015904541795764834,2.0311731729672147,0.5218727572553803,0.6204321420506744,0.17163839320909346,-1.1851949976993126e-10
p1g_g074_t1_b0_p1,p1g_g074,train,1400.0,20.0,6.0,6,mixed,offset,47.37443687615905,42.007087846017654,0.9871960052645591,0.012803994818128965,0.6685792616333781,0.015904541796043524,3.046759759462759,0.7828091358834968,0.9306482130424456,0.2574575898077569,-8.268808554534601e-11
p1g_g074_t1_b1_p0,p1g_g074,train,1400.0,120.0,4.0,6,mixed,offset,30.596450260592974,24.483073594250953,0.9543004432242433,0.045699556893892525,1.094706793778778,0.04414045984581572,4.875357123444189,1.2183942137467625,1.9524881968657724,0.17163904341231273,-1.1813586914266594e-10
p1g_g074_t1_b1_p1,p1g_g074,train,1400.0,120.0,6.0,6,mixed,offset,45.89467538940215,36.724610390097325,0.9543004431899852,0.0456995568923339,1.642060190615078,0.04414045984592823,7.313035684918418,1.8275913205517895,2.9287322951997794,0.25745856511201737,-8.231912373979355e-11
p1g_g075_t0_b0_p0,p1g_g075,train,1000.0,20.0,4.0,10,edge_balanced,offset,41.961783178757,38.73218100689008,0.9823342204735142,0.0176657796466752,0.5045539928035041,0.013017704232579917,1.9970117978472217,0.5278562634243826,0.8204433430304903,0.11829207602687575,-1.2018935152680044e-10
p1g_g075_t0_b0_p1,p1g_g075,train,1000.0,20.0,6.0,10,edge_balanced,offset,62.94267476608201,58.09827150833101,0.9823342204390678,0.017665779646065347,0.7568309891908236,0.013017704232780682,2.9955176967039847,0.7917843951374266,1.2306650145154663,0.17743811403306609,-8.513320141438167e-11
p1g_g075_t0_b1_p0,p1g_g075,train,1000.0,120.0,4.0,10,edge_balanced,offset,40.11436280195352,33.447725062888615,0.9377336694712202,0.06226633064821581,1.4528606125206722,0.04287280047256193,6.6417865246833685,1.6617990057021075,2.626597981989505,0.11830509915597531,-1.1943597499897152e-10
p1g_g075_t0_b1_p1,p1g_g075,train,1000.0,120.0,6.0,10,edge_balanced,offset,60.17154420097529,50.1715875926104,0.9377336694382828,0.06226633064611139,2.1792909187081166,0.04287280047260168,9.962679786685555,2.4926985084625244,3.9398969728526367,0.17745764873058079,-8.439426935069605e-11
p1g_g075_t1_b0_p0,p1g_g075,train,1400.0,20.0,4.0,10,edge_balanced,offset,30.8800170225,28.024587283744363,0.9871829481470011,0.01281705197155725,0.42417426171019834,0.015125467300643231,1.570010369163242,0.5307455594435169,0.6240807224125433,0.11831263710138273,-1.185583888008157e-10
p1g_g075_t1_b0_p1,p1g_g075,train,1400.0,20.0,6.0,10,edge_balanced,offset,46.32002553226357,42.03688092414423,0.987182948111605,0.012817051971109711,0.6362613925563763,0.015125467300960826,2.3550155536910324,0.7961183391657869,0.9361210835977545,0.17746895565812792,-8.271471933311385e-11
p1g_g075_t1_b1_p0,p1g_g075,train,1400.0,120.0,4.0,10,edge_balanced,offset,29.89230574002221,24.499344365248938,0.9542538401044766,0.04574616001362813,1.0850229031018988,0.04372386063363436,4.879761884670472,1.206598364816898,1.9575693723915037,0.1183256347581505,-1.1810468575346178e-10
p1g_g075_t1_b1_p1,p1g_g075,train,1400.0,120.0,6.0,10,edge_balanced,offset,44.83845860859725,36.749016546595726,0.9542538400702069,0.04574616001207429,1.627534354598992,0.04372386063371026,7.319642826755057,1.809897547156254,2.936354058487268,0.1774884521426543,-8.228118186792699e-11
p1g_g076_t0_b0_p0,p1g_g076,train,1000.0,20.0,4.0,8,distributed,offset,41.68712429293731,38.71820075843335,0.9823434315144508,0.017656568605697115,0.5032129813361742,0.01298751571440619,1.8977993603018604,0.5157907163473965,0.8095503322003879,0.012158703885290834,-1.201479193913002e-10
p1g_g076_t0_b0_p1,p1g_g076,train,1000.0,20.0,6.0,8,distributed,offset,62.53068643735213,58.07730113565533,0.9823434314800187,0.017656568605095378,0.7548194719881437,0.012987515714574944,2.846699040358317,0.7736860745218337,1.214325498263861,0.01823805583006788,-8.511409632649958e-11
p1g_g076_t0_b1_p0,p1g_g076,train,1000.0,120.0,4.0,8,distributed,offset,39.840067137479934,33.43650016072468,0.9377661355006297,0.06223386461881386,1.450837796921972,0.04282575414723058,6.666821733816278,1.6677118920795806,2.6146682647163857,0.012163084422979864,-1.194435661489024e-10
p1g_g076_t0_b1_p1,p1g_g076,train,1000.0,120.0,6.0,8,distributed,offset,59.76010070426088,50.15475023936383,0.9377661354677077,0.062233864616705326,2.176256695310333,0.04282575414727426,10.00023260038597,2.5015678380296436,3.9220023969436966,0.01824462663950044,-8.441306912724637e-11
p1g_g076_t1_b0_p0,p1g_g076,train,1400.0,20.0,4.0,8,distributed,offset,30.605167904878215,28.010506633522013,0.9871922046529389,0.012807795465568707,0.4230504854667313,0.015092407861927597,1.500670694657174,0.5186797747740002,0.6131847928542129,0.01216858385072328,-1.1850759436271563e-10
p1g_g076_t1_b0_p1,p1g_g076,train,1400.0,20.0,6.0,8,distributed,offset,45.90775185580412,42.015759948820524,0.9871922046175575,0.012807795465129146,0.6345757281899085,0.015092407862210607,2.2510060419847377,0.778019662161455,0.9197771892532387,0.018252875769519505,-8.268670470545914e-11
p1g_g076_t1_b1_p0,p1g_g076,train,1400.0,120.0,4.0,8,distributed,offset,29.617716006946523,24.48780965402096,0.954286878091949,0.0457131220261508,1.0830433830977255,0.04366184206503108,4.904498333129538,1.2124951909741526,1.945615880764592,0.01217294397497426,-1.1809980771104733e-10
p1g_g076_t1_b1_p1,p1g_g076,train,1400.0,120.0,6.0,8,distributed,offset,44.42657400895513,36.73171447975254,0.9542868780576841,0.045713122024593905,1.624565074592785,0.04366184206510738,7.35674749944684,1.8187427863925905,2.918423821047213,0.01825941595399172,-8.227798997673119e-11
p1g_g077_t0_b0_p0,p1g_g077,train,1000.0,20.0,4.0,3,mixed,offset,47.96375132937686,38.71722296507839,0.9823440757443779,0.01765592437575985,0.6169311366425957,0.015915704250297546,4.464634648773085,0.53123665564965,0.8150000172288969,0.01312457773440201,-1.2013772615615537e-10
p1g_g077_t0_b0_p1,p1g_g077,train,1000.0,20.0,6.0,3,mixed,offset,71.94562699202942,58.075834445618284,0.9823440757099248,0.017655924375154754,0.9253967049517625,0.01591570425063632,6.696951973159685,0.796854983475157,1.2225000258085288,0.01968686660120511,-8.507948512370689e-11
p1g_g077_t0_b1_p0,p1g_g077,train,1000.0,120.0,4.0,3,mixed,offset,46.11415860509021,33.435715079198914,0.9377684062090395,0.062231593910406294,1.4915921469294222,0.04400587215658501,6.99746305720538,1.665542362371582,2.6173214949564,0.01258022834787198,-1.1944574496158822e-10
p1g_g077_t0_b1_p1,p1g_g077,train,1000.0,120.0,6.0,3,mixed,offset,69.17123790569173,50.15357261707242,0.9377684061761119,0.06223159390828364,2.2373882203246884,0.04400587215673304,10.496194585579246,2.4983135434691235,3.9259822423054516,0.018870342518937377,-8.439549984788168e-11
p1g_g077_t1_b0_p0,p1g_g077,train,1400.0,20.0,4.0,3,mixed,offset,36.873948992793146,28.009521817963282,0.987192852062736,0.012807148055763492,0.5542733442752824,0.01975754669329595,4.470847163107635,0.5341264474395757,0.6186625850995142,0.013291061411166538,-1.1849948453046544e-10
p1g_g077_t1_b0_p1,p1g_g077,train,1400.0,20.0,6.0,3,mixed,offset,55.31092348770045,42.01428272547858,0.9871928520273352,0.012807148055320364,0.8314100164058339,0.01975754669381579,6.706270744668757,0.8011896711597046,0.9279938776224412,0.019936592117005603,-8.26555629496184e-11
p1g_g077_t1_b1_p0,p1g_g077,train,1400.0,120.0,4.0,3,mixed,offset,35.8839562311353,24.487002904123933,0.9542891888037027,0.045710811314407324,1.1386263935798833,0.04585793512511982,5.6294376262286505,1.2103335546631797,1.9483012130110637,0.012892513425356356,-1.181100495184495e-10
p1g_g077_t1_b1_p1,p1g_g077,train,1400.0,120.0,6.0,3,mixed,offset,53.82593434526876,36.73050435490397,0.9542891887694497,0.0457108113128345,1.707939590320023,0.045857935125381416,8.444156439164885,1.8155003319282628,2.9224518194210987,0.019338770139711414,-8.228421647752764e-11
p1g_g078_t0_b0_p0,p1g_g078,train,1000.0,20.0,4.0,9,clustered,partly_aligned,42.827295529648666,38.67334726940979,0.9823729837306573,0.017627016389502034,0.5269137608079764,0.013613793386934308,2.372631933268906,0.505667483066361,0.7813697992895641,0.02374544811357282,-1.2015932346343128e-10
p1g_g078_t0_b0_p1,p1g_g078,train,1000.0,20.0,6.0,9,clustered,partly_aligned,64.24094329242365,58.01002090211449,0.9823729836962102,0.017627016388895533,0.7903706411977186,0.013613793387158216,3.558947899906798,0.7585012246000815,1.1720546989006948,0.03561817217098451,-8.510574652416854e-11
p1g_g078_t0_b1_p0,p1g_g078,train,1000.0,120.0,4.0,9,clustered,partly_aligned,40.98340751026325,33.40048677882907,0.9378702977907902,0.06212970232869803,1.4519115342493245,0.0428970334156395,6.603586062575971,1.669462697464894,2.582244900335297,0.02376009006025015,-1.1948825956453746e-10
p1g_g078_t0_b1_p1,p1g_g078,train,1000.0,120.0,6.0,9,clustered,partly_aligned,61.47511126343534,50.100730166515405,0.9378702977578711,0.062129702326562154,2.1778673013033054,0.042897033415727225,9.905379093522072,2.504194046109717,3.873367350376725,0.03564013508918151,-8.44333121937287e-11
p1g_g078_t1_b0_p0,p1g_g078,train,1400.0,20.0,4.0,9,clustered,partly_aligned,31.742497316219954,27.965331020812318,0.987221902736651,0.01277809738186865,0.45292246051394036,0.016181651269992662,2.3779071022090648,0.508558913334241,0.5850159976755549,0.02379914902002156,-1.1851965242559714e-10
p1g_g078_t1_b0_p1,p1g_g078,train,1400.0,20.0,6.0,9,clustered,partly_aligned,47.61374597282099,41.947996529748615,0.9872219027012532,0.012778097381422403,0.6793836907625849,0.016181651270361065,3.5668606533193383,0.7628383700020436,0.8775239964888897,0.03569872353091341,-8.267560941410679e-11
p1g_g078_t1_b1_p0,p1g_g078,train,1400.0,120.0,4.0,9,clustered,partly_aligned,30.75727000882887,24.45080229712742,0.9543928754221214,0.04560712469605342,1.08787582519801,0.04391193400669055,4.840886418261164,1.2142043787254693,1.9131395324553182,0.023813732479425198,-1.1817478939857295e-10
p1g_g078_t1_b1_p1,p1g_g078,train,1400.0,120.0,6.0,9,clustered,partly_aligned,46.135905011788225,36.676203444405445,0.9543928753878604,0.04560712469446352,1.6318137377457265,0.0439119340068497,7.261329627138593,1.8213065680224076,2.869709298588475,0.03572059872220734,-8.232399946924336e-11
p1g_g079_t0_b0_p0,p1g_g079,train,1000.0,20.0,4.0,7,distributed,offset,42.11332560063829,38.67285208347801,0.9823733099894113,0.01762669013078521,0.5079163423218835,0.01312424906505789,1.8795047808915797,0.5062838795308267,0.7905817924252005,0.050627117160161106,-1.2019651246530927e-10
p1g_g079_t0_b0_p1,p1g_g079,train,1000.0,20.0,6.0,7,distributed,offset,63.169988398864064,58.009278123218664,0.9823733099549609,0.017626690130180617,0.7618745134670052,0.013124249065237495,2.8192571712475,0.7594258192969505,1.1858726886022168,0.07594067573489838,-8.514151420927855e-11
p1g_g079_t0_b1_p0,p1g_g079,train,1000.0,120.0,4.0,7,distributed,offset,40.269968325095306,33.400089188357164,0.9378714477504455,0.06212855236911232,1.4534670998600445,0.042947937370236874,6.54486601131083,1.6802329712315895,2.592951314545928,0.0506071704412534,-1.1955782891481803e-10
p1g_g079_t0_b1_p1,p1g_g079,train,1000.0,120.0,6.0,7,distributed,offset,60.404952485642866,50.10013378080455,0.9378714477175083,0.06212855236696649,2.180200649719565,0.04294793737033244,9.817299016625213,2.5203494567613234,3.8894269716940926,0.07591075565699157,-8.447478827555699e-11
p1g_g079_t1_b0_p0,p1g_g079,train,1400.0,20.0,4.0,7,distributed,offset,31.03090616770396,27.96483227860733,0.9872222306057937,0.012777769512758785,0.4274785747154508,0.01527536656729933,1.7338895614590797,0.5091735751565807,0.5942108264757735,0.05057504064410523,-1.185525115576791e-10
p1g_g079_t1_b0_p1,p1g_g079,train,1400.0,20.0,6.0,7,distributed,offset,46.54635925001054,41.94724841644476,0.9872222305704111,0.012777769512316108,0.6412178620632824,0.015275366567597573,2.6008343421884774,0.7637603627351268,0.8913162396873417,0.07586256096720945,-8.272721165510551e-11
p1g_g079_t1_b1_p0,p1g_g079,train,1400.0,120.0,4.0,7,distributed,offset,30.046197202252017,24.450393733098675,0.9543940456407481,0.04560595447750852,1.0857359202634156,0.04383470112393513,4.782417654591143,1.2249666658383944,1.9238233271320269,0.05055521332894841,-1.1825666834663906e-10
p1g_g079_t1_b1_p1,p1g_g079,train,1400.0,120.0,6.0,7,distributed,offset,45.0692958018854,36.67559059835762,0.9543940456065002,0.045605954475896375,1.6286038803445784,0.04383470112411672,7.173626481633903,1.8374499986949218,2.885734990607773,0.0758328199957532,-8.239661730691239e-11
p1g_g080_t0_b0_p0,p1g_g080,train,1000.0,20.0,4.0,6,mixed,partly_aligned,43.49142032885294,38.695005090800024,0.9823587142360535,0.017641285884107624,0.5612751392825178,0.014492952672499466,2.834480088772011,0.5182120472578617,0.7980825941580747,0.10696253918763432,-1.2016109982027068e-10
p1g_g080_t0_b0_p1,p1g_g080,train,1000.0,20.0,6.0,6,mixed,partly_aligned,65.23713049123478,58.04250763420715,0.982358714201596,0.017641285883508422,0.8419127089085837,0.014492952672735478,4.2517201331544925,0.7773180708870768,1.1971238911979185,0.16044380877883668,-8.510442582136217e-11
p1g_g080_t0_b1_p0,p1g_g080,train,1000.0,120.0,4.0,6,mixed,partly_aligned,41.6464794136773,33.41787609257007,0.9378200022992802,0.062179997820178794,1.4687577004028227,0.04337123559417727,6.362281229597102,1.6735624463597105,2.600814362275912,0.10756854434254137,-1.1945899131005078e-10
p1g_g080_t0_b1_p1,p1g_g080,train,1000.0,120.0,6.0,6,mixed,partly_aligned,62.46971911856514,50.12681413713123,0.9378200022663573,0.062179997818066546,2.203136550533128,0.04337123559426989,9.543421844052489,2.510343669450151,3.9012215432851463,0.16135281651196465,-8.442389380173647e-11
p1g_g080_t1_b0_p0,p1g_g080,train,1400.0,20.0,4.0,6,mixed,partly_aligned,32.40608049554601,27.987144381874252,0.9872075628088915,0.012792437309611751,0.49124731533933264,0.017535950625703504,2.839465562720818,0.5210998655360868,0.6017270826374101,0.10706849902885551,-1.185032991873891e-10
p1g_g080_t1_b0_p1,p1g_g080,train,1400.0,20.0,6.0,6,mixed,partly_aligned,48.60912074181937,41.98071657135571,0.9872075627734983,0.012792437309178869,0.7368709729985556,0.01753595062606284,4.259198344080289,0.7816497983039312,0.9025906239243682,0.1606027485383379,-8.267720998563395e-11
p1g_g080_t1_b1_p0,p1g_g080,train,1400.0,120.0,4.0,6,mixed,partly_aligned,31.420041485408944,24.468671558657476,0.954341693868682,0.04565830624943249,1.1083914470760898,0.044704836284555405,4.600698009661642,1.2183242811794912,1.931737772423162,0.10752841978484184,-1.1811444183829067e-10
p1g_g080_t1_b1_p1,p1g_g080,train,1400.0,120.0,6.0,6,mixed,partly_aligned,47.130062226667405,36.703007336707195,0.9543416938344272,0.04565830624787279,1.6625871705618245,0.0447048362847077,6.9010470142437725,1.8274864217001436,2.897606658538564,0.16129262967331215,-8.230006491120416e-11
p1g_g081_t0_b0_p0,p1g_g081,train,1000.0,20.0,4.0,4,distributed,partly_aligned,46.43147838059116,38.71759469524229,0.9823438308259328,0.017656169294287823,0.6657294395640109,0.017176330439722987,4.417134647162413,0.5142367665097254,0.8558135303276799,0.14370777058996964,-1.2022061818273144e-10
p1g_g081_t0_b0_p1,p1g_g081,train,1000.0,20.0,6.0,4,distributed,partly_aligned,69.64721756882432,58.076392040857556,0.9823438307914847,0.01765616929367599,0.9985941593338922,0.017176330440107215,6.625701970740124,0.7713551497647018,1.2837202954610802,0.2155616558848692,-8.516067249534724e-11
p1g_g081_t0_b1_p0,p1g_g081,train,1000.0,120.0,4.0,4,distributed,partly_aligned,44.58346004144971,33.43601354560502,0.9377675429481925,0.062232457171268685,1.5408352658257491,0.04546384524211703,7.859081438665044,1.6891393677286715,2.664124470355546,0.14369831088225737,-1.1946121869499393e-10
